,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,TRPL_DBL,DBL_DBL,Fantasy_PTS
4,Al Horford,33,0.0,1.0,0.0,0.0,1.0,0.0,3.0,4.0,0.75,5.0,7.0,3.0,3.0,0.0,1.0,3.0,9.0,False,False,31.75
1,Al Horford,31,3.0,5.0,0.6,3.0,5.0,0.6,0.0,0.0,0.0,6.0,3.0,0.0,3.0,1.0,1.0,9.0,20.0,False,False,28.0
4,Al Horford,29,3.0,10.0,0.3,1.0,6.0,0.167,2.0,2.0,1.0,7.0,5.0,1.0,1.0,3.0,0.0,9.0,-5.0,False,False,28.25
1,Al Horford,34,4.0,9.0,0.444,2.0,5.0,0.4,0.0,0.0,0.0,5.0,4.0,0.0,1.0,0.0,4.0,10.0,25.0,False,False,25.25
0,Al Horford,34,3.0,10.0,0.3,1.0,4.0,0.25,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,1.0,7.0,9.0,False,False,19.0
3,Al Horford,32,3.0,6.0,0.5,2.0,3.0,0.667,1.0,2.0,0.5,9.0,1.0,0.0,0.0,2.0,1.0,9.0,-19.0,False,False,21.75
2,Al Horford,32,4.0,4.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,3.0,1.0,10.0,16.0,False,False,21.75
3,Al Horford,34,3.0,7.0,0.429,2.0,4.0,0.5,0.0,0.0,0.0,4.0,3.0,0.0,4.0,1.0,3.0,8.0,6.0,False,False,26.0
3,Al Horford,31,7.0,10.0,0.7,3.0,4.0,0.75,0.0,0.0,0.0,9.0,3.0,0.0,2.0,1.0,3.0,17.0,8.0,False,False,37.75
3,Al Horford,40,4.0,9.0,0.444,0.0,1.0,0.0,0.0,0.0,0.0,10.0,5.0,1.0,6.0,0.0,4.0,8.0,-2.0,False,False,42.0
0,Al Horford,39,2.0,7.0,0.286,0.0,2.0,0.0,2.0,2.0,1.0,10.0,6.0,0.0,1.0,0.0,3.0,6.0,13.0,False,False,29.5
4,Al Horford,24,5.0,12.0,0.417,0.0,3.0,0.0,1.0,1.0,1.0,11.0,2.0,0.0,5.0,1.0,1.0,11.0,-7.0,False,True,38.75
3,Al Horford,33,2.0,6.0,0.333,0.0,2.0,0.0,2.0,2.0,1.0,15.0,4.0,2.0,1.0,0.0,4.0,6.0,-14.0,False,False,36.75
4,Al Horford,30,3.0,8.0,0.375,1.0,6.0,0.167,0.0,0.0,0.0,4.0,1.0,1.0,0.0,3.0,1.0,7.0,4.0,False,False,14.5
4,Al Horford,25,2.0,8.0,0.25,0.0,3.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,2.0,1.0,3.0,4.0,-29.0,False,False,15.25
2,Al Horford,34,4.0,8.0,0.5,2.0,4.0,0.5,0.0,0.0,0.0,10.0,3.0,3.0,0.0,1.0,3.0,10.0,12.0,False,True,35.0
2,Al Horford,39,6.0,8.0,0.75,4.0,5.0,0.8,3.0,3.0,1.0,14.0,2.0,2.0,1.0,3.0,1.0,19.0,2.0,False,True,47.5
4,Al Horford,24,5.0,11.0,0.455,0.0,3.0,0.0,0.0,0.0,0.0,6.0,2.0,1.0,1.0,1.0,0.0,10.0,-6.0,False,False,24.0
3,Al Horford,34,8.0,15.0,0.533,3.0,8.0,0.375,2.0,2.0,1.0,6.0,9.0,1.0,1.0,1.0,3.0,21.0,-18.0,False,False,47.0
2,Al Horford,34,7.0,8.0,0.875,2.0,2.0,1.0,1.0,1.0,1.0,10.0,6.0,0.0,1.0,1.0,5.0,17.0,4.0,False,True,42.5
2,Al Horford,24,3.0,8.0,0.375,1.0,4.0,0.25,1.0,1.0,1.0,4.0,3.0,0.0,0.0,1.0,4.0,8.0,-20.0,False,False,17.5
1,Al Horford,29,3.0,9.0,0.333,2.0,7.0,0.286,2.0,3.0,0.667,7.0,1.0,0.0,2.0,0.0,4.0,10.0,10.0,False,False,25.25
4,Al Horford,26,3.0,9.0,0.333,2.0,5.0,0.4,4.0,4.0,1.0,12.0,7.0,1.0,3.0,3.0,2.0,12.0,14.0,False,True,46.5
0,Al Horford,29,4.0,9.0,0.444,2.0,6.0,0.333,0.0,0.0,0.0,8.0,6.0,1.0,1.0,0.0,2.0,10.0,34.0,False,False,34.0
2,Al Horford,24,4.0,9.0,0.444,3.0,5.0,0.6,0.0,0.0,0.0,11.0,4.0,2.0,0.0,0.0,2.0,11.0,22.0,False,True,37.75
3,Al Horford,28,1.0,2.0,0.5,1.0,2.0,0.5,0.0,0.0,0.0,3.0,3.0,0.0,2.0,1.0,3.0,3.0,3.0,False,False,15.25
4,Al Horford,19,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,1.0,0.0,1.0,0.0,4.0,8.0,False,False,21.0
2,Al Horford,32,9.0,12.0,0.75,6.0,8.0,0.75,2.0,3.0,0.667,6.0,3.0,1.0,0.0,2.0,2.0,26.0,9.0,False,False,42.0
1,Al Horford,40,4.0,7.0,0.571,0.0,2.0,0.0,0.0,0.0,0.0,8.0,6.0,3.0,1.0,1.0,3.0,8.0,-5.0,False,False,34.5
2,Al Horford,39,5.0,8.0,0.625,1.0,3.0,0.333,5.0,7.0,0.714,7.0,5.0,1.0,2.0,1.0,0.0,16.0,13.0,False,False,38.25
1,Al Horford,28,6.0,12.0,0.5,1.0,6.0,0.167,0.0,0.0,0.0,11.0,5.0,1.0,1.0,0.0,1.0,13.0,26.0,False,True,40.25
4,Al Horford,23,2.0,5.0,0.4,2.0,4.0,0.5,0.0,0.0,0.0,5.0,3.0,0.0,1.0,0.0,3.0,6.0,4.0,False,False,19.75
3,Al Horford,26,3.0,6.0,0.5,0.0,3.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,3.0,0.0,4.0,6.0,5.0,False,False,21.5
2,Al Horford,32,5.0,9.0,0.556,1.0,4.0,0.25,2.0,4.0,0.5,7.0,2.0,2.0,1.0,2.0,1.0,13.0,-10.0,False,False,30.25
3,Al Horford,30,3.0,9.0,0.333,1.0,5.0,0.2,0.0,0.0,0.0,8.0,2.0,2.0,0.0,0.0,0.0,7.0,4.0,False,False,24.5
1,Al Horford,27,1.0,4.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,1.0,2.0,2.0,2.0,-15.0,False,False,14.5
4,Al Horford,23,3.0,3.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,8.0,13.0,False,False,18.5
4,Al Horford,29,3.0,8.0,0.375,1.0,4.0,0.25,2.0,2.0,1.0,11.0,3.0,0.0,3.0,0.0,0.0,9.0,2.0,False,False,33.75
4,Al Horford,33,6.0,10.0,0.6,1.0,3.0,0.333,4.0,4.0,1.0,6.0,2.0,5.0,2.0,0.0,0.0,17.0,1.0,False,False,42.0
4,Al Horford,34,3.0,8.0,0.375,1.0,3.0,0.333,2.0,2.0,1.0,8.0,2.0,0.0,5.0,2.0,2.0,9.0,2.0,False,False,31.5
3,Al Horford,34,6.0,11.0,0.545,4.0,8.0,0.5,0.0,0.0,0.0,9.0,6.0,1.0,1.0,1.0,1.0,16.0,10.0,False,False,41.75
4,Al Horford,22,3.0,8.0,0.375,1.0,5.0,0.2,2.0,2.0,1.0,5.0,7.0,1.0,2.0,2.0,1.0,9.0,31.0,False,False,31.25
3,Al Horford,29,2.0,8.0,0.25,0.0,4.0,0.0,5.0,6.0,0.833,4.0,3.0,1.0,1.0,0.0,1.0,9.0,-19.0,False,False,22.5
3,Al Horford,25,5.0,9.0,0.556,2.0,5.0,0.4,0.0,0.0,0.0,7.0,4.0,1.0,0.0,0.0,2.0,12.0,6.0,False,False,29.75
4,Al Horford,26,7.0,12.0,0.583,2.0,4.0,0.5,0.0,0.0,0.0,11.0,4.0,1.0,1.0,1.0,2.0,16.0,-2.0,False,True,41.75
3,Al Horford,27,4.0,8.0,0.5,0.0,3.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,8.0,17.0,False,False,19.0
3,Al Horford,19,2.0,6.0,0.333,2.0,5.0,0.4,0.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,2.0,6.0,28.0,False,False,21.25
4,Al Horford,17,2.0,5.0,0.4,1.0,3.0,0.333,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,3.0,5.0,-16.0,False,False,12.5
3,Al Horford,32,6.0,10.0,0.6,3.0,6.0,0.5,1.0,2.0,0.5,6.0,2.0,2.0,1.0,0.0,6.0,16.0,11.0,False,False,34.0
1,Al Horford,31,5.0,10.0,0.5,1.0,6.0,0.167,0.0,0.0,0.0,13.0,2.0,2.0,2.0,3.0,1.0,11.0,25.0,False,True,38.75
1,Al Horford,44,2.0,9.0,0.222,1.0,6.0,0.167,0.0,0.0,0.0,14.0,3.0,1.0,2.0,0.0,4.0,5.0,10.0,False,False,33.5
1,Al Horford,41,8.0,13.0,0.615,2.0,2.0,1.0,2.0,2.0,1.0,15.0,2.0,1.0,0.0,1.0,3.0,20.0,8.0,False,True,45.75
3,Al Horford,21,3.0,9.0,0.333,0.0,1.0,0.0,0.0,0.0,0.0,9.0,2.0,1.0,0.0,1.0,2.0,6.0,-10.0,False,False,21.75
4,Al Horford,26,5.0,9.0,0.556,1.0,4.0,0.25,6.0,6.0,1.0,11.0,2.0,0.0,0.0,2.0,3.0,17.0,-3.0,False,True,34.75
3,Al Horford,34,4.0,8.0,0.5,1.0,4.0,0.25,2.0,2.0,1.0,7.0,7.0,0.0,0.0,2.0,1.0,11.0,11.0,False,False,29.75
3,Al Horford,30,4.0,6.0,0.667,2.0,3.0,0.667,0.0,0.0,0.0,8.0,1.0,0.0,4.0,1.0,4.0,10.0,5.0,False,False,30.0
1,Al Horford,36,4.0,6.0,0.667,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,2.0,1.0,4.0,8.0,16.0,False,False,22.25
3,Al Horford,31,2.0,5.0,0.4,1.0,3.0,0.333,1.0,2.0,0.5,5.0,1.0,0.0,0.0,2.0,0.0,6.0,23.0,False,False,13.25
0,Al Horford,31,4.0,9.0,0.444,2.0,5.0,0.4,4.0,6.0,0.667,9.0,2.0,0.0,2.0,2.0,2.0,14.0,24.0,False,False,32.25
4,Al Horford,29,3.0,8.0,0.375,0.0,4.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,1.0,6.0,13.0,False,False,16.25
4,Al Horford,24,3.0,6.0,0.5,2.0,2.0,1.0,0.0,0.0,0.0,6.0,3.0,0.0,1.0,1.0,0.0,8.0,0.0,False,False,22.5
2,Al Horford,33,1.0,2.0,0.5,1.0,1.0,1.0,2.0,2.0,1.0,13.0,3.0,0.0,4.0,0.0,2.0,5.0,33.0,False,False,34.25
4,Al Horford,30,4.0,9.0,0.444,1.0,3.0,0.333,1.0,1.0,1.0,11.0,7.0,0.0,1.0,0.0,2.0,10.0,4.0,False,True,38.25
1,Al Horford,41,11.0,14.0,0.786,5.0,7.0,0.714,3.0,4.0,0.75,8.0,3.0,0.0,1.0,1.0,4.0,30.0,20.0,False,False,48.5
4,Al Horford,30,7.0,11.0,0.636,1.0,3.0,0.333,0.0,0.0,0.0,8.0,1.0,0.0,1.0,1.0,3.0,15.0,-1.0,False,False,28.5
1,Al Horford,41,7.0,14.0,0.5,3.0,5.0,0.6,3.0,3.0,1.0,14.0,3.0,0.0,3.0,3.0,2.0,20.0,-7.0,False,True,49.5
0,Al Horford,39,8.0,16.0,0.5,4.0,8.0,0.5,1.0,1.0,1.0,15.0,5.0,0.0,2.0,2.0,2.0,21.0,18.0,False,True,53.75
2,Al Horford,37,4.0,9.0,0.444,1.0,5.0,0.2,2.0,2.0,1.0,11.0,3.0,4.0,1.0,1.0,5.0,11.0,14.0,False,True,40.75
3,Al Horford,32,1.0,8.0,0.125,1.0,6.0,0.167,0.0,0.0,0.0,9.0,5.0,0.0,0.0,3.0,4.0,3.0,-14.0,False,False,20.75
4,Al Horford,22,1.0,9.0,0.111,1.0,2.0,0.5,0.0,0.0,0.0,8.0,2.0,0.0,1.0,0.0,0.0,3.0,19.0,False,False,18.5
4,Al Horford,22,1.0,3.0,0.333,1.0,2.0,0.5,0.0,0.0,0.0,7.0,1.0,1.0,0.0,2.0,1.0,3.0,4.0,False,False,14.75
3,Al Horford,29,4.0,12.0,0.333,1.0,6.0,0.167,8.0,9.0,0.889,10.0,1.0,3.0,3.0,1.0,3.0,17.0,18.0,False,True,44.5
3,Al Horford,38,1.0,6.0,0.167,0.0,4.0,0.0,0.0,0.0,0.0,10.0,3.0,1.0,4.0,1.0,1.0,2.0,9.0,False,False,28.5
3,Al Horford,30,5.0,7.0,0.714,1.0,2.0,0.5,0.0,2.0,0.0,8.0,6.0,1.0,1.0,0.0,3.0,11.0,7.0,False,False,34.5
3,Al Horford,32,8.0,15.0,0.533,3.0,7.0,0.429,1.0,1.0,1.0,10.0,3.0,1.0,1.0,3.0,1.0,20.0,-10.0,False,True,42.5
3,Al Horford,29,7.0,7.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,10.0,2.0,2.0,1.0,0.0,0.0,17.0,23.0,False,True,41.5
4,Al Horford,32,2.0,7.0,0.286,2.0,5.0,0.4,0.0,0.0,0.0,12.0,1.0,1.0,0.0,1.0,1.0,6.0,-1.0,False,False,25.0
4,Al Horford,26,2.0,7.0,0.286,0.0,3.0,0.0,0.0,0.0,0.0,7.0,5.0,0.0,1.0,0.0,0.0,4.0,1.0,False,False,22.25
4,Al Horford,25,1.0,5.0,0.2,0.0,1.0,0.0,2.0,2.0,1.0,7.0,7.0,0.0,0.0,2.0,3.0,4.0,-5.0,False,False,22.25
4,Al Horford,26,5.0,11.0,0.455,0.0,4.0,0.0,4.0,4.0,1.0,4.0,3.0,0.0,0.0,0.0,3.0,14.0,-4.0,False,False,23.5
4,Al Horford,16,0.0,3.0,0.0,0.0,1.0,0.0,1.0,2.0,0.5,3.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,False,False,8.75
3,Al Horford,23,6.0,8.0,0.75,1.0,1.0,1.0,0.0,0.0,0.0,6.0,2.0,0.0,1.0,2.0,0.0,13.0,13.0,False,False,25.0
3,Alec Burks,33,5.0,11.0,0.455,3.0,6.0,0.5,4.0,5.0,0.8,7.0,3.0,2.0,1.0,1.0,3.0,17.0,15.0,False,False,37.25
3,Alec Burks,34,4.0,6.0,0.667,2.0,4.0,0.5,2.0,2.0,1.0,8.0,2.0,0.0,0.0,2.0,3.0,12.0,-9.0,False,False,25.0
0,Alec Burks,38,4.0,15.0,0.267,2.0,10.0,0.2,4.0,4.0,1.0,1.0,4.0,1.0,0.0,0.0,4.0,14.0,-7.0,False,False,24.25
3,Alec Burks,31,2.0,10.0,0.2,0.0,4.0,0.0,1.0,1.0,1.0,6.0,1.0,1.0,0.0,2.0,4.0,5.0,8.0,False,False,15.0
1,Alec Burks,39,9.0,21.0,0.429,4.0,10.0,0.4,3.0,4.0,0.75,5.0,5.0,2.0,1.0,1.0,2.0,25.0,-11.0,False,False,46.25
6,Alec Burks,22,3.0,5.0,0.6,1.0,1.0,1.0,2.0,2.0,1.0,6.0,1.0,1.0,0.0,0.0,3.0,9.0,-9.0,False,False,20.5
2,Alec Burks,39,4.0,7.0,0.571,2.0,4.0,0.5,0.0,0.0,0.0,6.0,8.0,1.0,0.0,4.0,5.0,10.0,24.0,False,False,30.5
2,Alec Burks,35,2.0,9.0,0.222,0.0,1.0,0.0,1.0,1.0,1.0,6.0,7.0,2.0,0.0,4.0,5.0,5.0,-14.0,False,False,25.0
3,Alec Burks,33,2.0,11.0,0.182,1.0,4.0,0.25,3.0,3.0,1.0,4.0,1.0,3.0,1.0,1.0,2.0,8.0,-16.0,False,False,22.5
6,Alec Burks,24,4.0,7.0,0.571,1.0,2.0,0.5,6.0,9.0,0.667,6.0,5.0,1.0,0.0,2.0,2.0,15.0,4.0,False,False,31.5
3,Alec Burks,26,5.0,10.0,0.5,4.0,8.0,0.5,1.0,2.0,0.5,4.0,4.0,1.0,2.0,0.0,2.0,15.0,4.0,False,False,34.0
0,Alec Burks,42,3.0,10.0,0.3,1.0,5.0,0.2,9.0,10.0,0.9,7.0,3.0,2.0,0.0,1.0,2.0,16.0,3.0,False,False,33.25
2,Alec Burks,32,1.0,9.0,0.111,1.0,6.0,0.167,3.0,4.0,0.75,7.0,5.0,1.0,1.0,2.0,4.0,6.0,25.0,False,False,25.75
2,Alec Burks,25,1.0,4.0,0.25,1.0,4.0,0.25,3.0,4.0,0.75,4.0,1.0,0.0,0.0,0.0,4.0,6.0,-17.0,False,False,13.0
1,Alec Burks,41,5.0,9.0,0.556,3.0,6.0,0.5,6.0,7.0,0.857,6.0,4.0,1.0,0.0,4.0,1.0,19.0,-12.0,False,False,34.0
2,Alec Burks,32,6.0,7.0,0.857,3.0,3.0,1.0,4.0,5.0,0.8,7.0,6.0,1.0,0.0,1.0,4.0,19.0,44.0,False,False,39.75
1,Alec Burks,41,9.0,19.0,0.474,5.0,10.0,0.5,4.0,4.0,1.0,6.0,3.0,1.0,0.0,0.0,3.0,27.0,10.0,False,False,43.5
2,Alec Burks,31,5.0,10.0,0.5,3.0,6.0,0.5,3.0,3.0,1.0,4.0,2.0,2.0,0.0,1.0,2.0,16.0,13.0,False,False,29.0
2,Alec Burks,29,3.0,7.0,0.429,2.0,5.0,0.4,2.0,2.0,1.0,3.0,4.0,1.0,1.0,1.0,2.0,10.0,1.0,False,False,24.25
3,Alec Burks,27,3.0,9.0,0.333,3.0,5.0,0.6,2.0,2.0,1.0,5.0,1.0,0.0,0.0,1.0,6.0,11.0,-13.0,False,False,19.75
2,Alec Burks,30,2.0,11.0,0.182,1.0,4.0,0.25,4.0,6.0,0.667,7.0,4.0,1.0,1.0,0.0,3.0,9.0,-14.0,False,False,28.25
1,Alec Burks,35,9.0,16.0,0.563,3.0,7.0,0.429,0.0,0.0,0.0,1.0,4.0,3.0,0.0,1.0,5.0,21.0,-6.0,False,False,35.25
1,Alec Burks,36,6.0,15.0,0.4,3.0,8.0,0.375,3.0,3.0,1.0,4.0,5.0,0.0,0.0,1.0,3.0,18.0,8.0,False,False,31.5
6,Alec Burks,26,1.0,5.0,0.2,0.0,2.0,0.0,1.0,2.0,0.5,5.0,5.0,1.0,0.0,0.0,2.0,3.0,7.0,False,False,18.75
3,Alec Burks,33,2.0,6.0,0.333,1.0,4.0,0.25,1.0,1.0,1.0,6.0,0.0,0.0,0.0,2.0,3.0,6.0,-19.0,False,False,13.0
1,Alec Burks,32,4.0,6.0,0.667,3.0,5.0,0.6,7.0,8.0,0.875,5.0,2.0,1.0,1.0,0.0,1.0,18.0,-3.0,False,False,32.75
0,Alec Burks,41,2.0,10.0,0.2,1.0,4.0,0.25,3.0,4.0,0.75,7.0,6.0,0.0,0.0,1.0,2.0,8.0,13.0,False,False,25.75
2,Alec Burks,29,5.0,11.0,0.455,0.0,3.0,0.0,5.0,6.0,0.833,2.0,0.0,1.0,1.0,1.0,1.0,15.0,-16.0,False,False,21.0
6,Alec Burks,29,2.0,7.0,0.286,1.0,4.0,0.25,7.0,8.0,0.875,6.0,4.0,1.0,1.0,2.0,3.0,12.0,-7.0,False,False,29.0
2,Alec Burks,36,6.0,16.0,0.375,4.0,9.0,0.444,4.0,6.0,0.667,7.0,3.0,1.0,0.0,2.0,3.0,20.0,-12.0,False,False,36.25
6,Alec Burks,21,3.0,6.0,0.5,2.0,5.0,0.4,2.0,2.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,10.0,-6.0,False,False,25.5
6,Alec Burks,25,6.0,12.0,0.5,3.0,6.0,0.5,0.0,0.0,0.0,9.0,3.0,2.0,1.0,1.0,4.0,15.0,4.0,False,False,37.75
2,Alec Burks,35,5.0,13.0,0.385,0.0,5.0,0.0,4.0,6.0,0.667,6.0,4.0,3.0,0.0,1.0,2.0,14.0,7.0,False,False,33.0
6,Alec Burks,25,4.0,10.0,0.4,1.0,3.0,0.333,3.0,3.0,1.0,6.0,3.0,2.0,0.0,1.0,1.0,12.0,9.0,False,False,28.0
4,Alec Burks,27,3.0,6.0,0.5,2.0,3.0,0.667,4.0,6.0,0.667,5.0,2.0,1.0,0.0,1.0,4.0,12.0,-3.0,False,False,23.75
2,Alec Burks,27,2.0,6.0,0.333,2.0,3.0,0.667,5.0,6.0,0.833,1.0,0.0,2.0,0.0,0.0,1.0,11.0,-10.0,False,False,17.25
2,Alec Burks,34,2.0,9.0,0.222,2.0,3.0,0.667,4.0,4.0,1.0,8.0,6.0,2.0,0.0,0.0,3.0,10.0,26.0,False,False,34.0
4,Alec Burks,24,3.0,8.0,0.375,3.0,6.0,0.5,3.0,3.0,1.0,4.0,3.0,1.0,0.0,2.0,2.0,12.0,3.0,False,False,24.0
2,Alec Burks,35,4.0,8.0,0.5,2.0,6.0,0.333,7.0,7.0,1.0,9.0,8.0,0.0,0.0,0.0,3.0,17.0,11.0,False,False,41.25
1,Alec Burks,36,0.0,7.0,0.0,0.0,3.0,0.0,1.0,2.0,0.5,5.0,5.0,2.0,0.0,2.0,4.0,1.0,-1.0,False,False,17.75
3,Alec Burks,35,5.0,9.0,0.556,4.0,6.0,0.667,2.0,3.0,0.667,9.0,6.0,1.0,1.0,2.0,4.0,16.0,12.0,False,False,41.25
0,Alec Burks,38,4.0,13.0,0.308,3.0,10.0,0.3,4.0,4.0,1.0,11.0,5.0,0.0,0.0,2.0,2.0,15.0,26.0,False,True,38.25
6,Alec Burks,25,6.0,10.0,0.6,1.0,4.0,0.25,1.0,1.0,1.0,4.0,2.0,0.0,1.0,0.0,3.0,14.0,2.0,False,False,24.5
2,Alec Burks,37,1.0,10.0,0.1,1.0,4.0,0.25,0.0,0.0,0.0,9.0,7.0,1.0,0.0,0.0,2.0,3.0,-2.0,False,False,27.25
6,Alec Burks,27,3.0,11.0,0.273,1.0,5.0,0.2,4.0,5.0,0.8,6.0,3.0,0.0,2.0,1.0,2.0,11.0,-9.0,False,False,27.0
0,Alec Burks,36,2.0,10.0,0.2,1.0,2.0,0.5,4.0,4.0,1.0,9.0,1.0,0.0,0.0,1.0,3.0,9.0,13.0,False,False,21.75
2,Alec Burks,35,6.0,11.0,0.545,2.0,5.0,0.4,4.0,5.0,0.8,6.0,5.0,1.0,0.0,0.0,5.0,18.0,-11.0,False,False,36.0
6,Alec Burks,26,6.0,9.0,0.667,4.0,6.0,0.667,5.0,6.0,0.833,5.0,4.0,1.0,0.0,2.0,3.0,21.0,25.0,False,False,36.25
2,Alec Burks,37,7.0,14.0,0.5,4.0,6.0,0.667,6.0,8.0,0.75,4.0,1.0,1.0,0.0,4.0,4.0,24.0,-17.0,False,False,32.5
6,Alec Burks,27,5.0,16.0,0.313,4.0,12.0,0.333,1.0,2.0,0.5,5.0,4.0,1.0,0.0,0.0,4.0,15.0,-5.0,False,False,31.25
1,Alec Burks,35,2.0,9.0,0.222,1.0,4.0,0.25,0.0,0.0,0.0,5.0,4.0,1.0,1.0,0.0,2.0,5.0,24.0,False,False,21.75
3,Alec Burks,27,3.0,9.0,0.333,1.0,4.0,0.25,3.0,3.0,1.0,6.0,2.0,1.0,0.0,0.0,2.0,10.0,18.0,False,False,23.0
0,Alec Burks,40,4.0,15.0,0.267,4.0,13.0,0.308,0.0,0.0,0.0,12.0,5.0,1.0,1.0,4.0,4.0,12.0,-10.0,False,True,40.0
2,Alec Burks,34,3.0,9.0,0.333,3.0,8.0,0.375,1.0,1.0,1.0,5.0,3.0,0.0,0.0,2.0,2.0,10.0,-7.0,False,False,21.25
0,Alec Burks,39,7.0,17.0,0.412,4.0,7.0,0.571,5.0,7.0,0.714,7.0,3.0,2.0,0.0,3.0,4.0,23.0,2.0,False,False,40.75
6,Aleem Ford,21,2.0,6.0,0.333,0.0,4.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,3.0,4.0,-12.0,False,False,10.0
4,Aleksej Pokusevski,28,4.0,11.0,0.364,4.0,8.0,0.5,1.0,2.0,0.5,4.0,8.0,0.0,0.0,3.0,1.0,13.0,-13.0,False,False,30.5
0,Aleksej Pokusevski,31,3.0,20.0,0.15,1.0,10.0,0.1,0.0,0.0,0.0,7.0,5.0,2.0,2.0,5.0,2.0,7.0,17.0,False,False,29.25
6,Aleksej Pokusevski,23,1.0,5.0,0.2,1.0,4.0,0.25,1.0,2.0,0.5,9.0,3.0,1.0,1.0,1.0,1.0,4.0,-1.0,False,False,23.75
4,Aleksej Pokusevski,29,4.0,9.0,0.444,1.0,1.0,1.0,0.0,0.0,0.0,11.0,3.0,2.0,2.0,1.0,1.0,9.0,21.0,False,False,35.25
1,Aleksej Pokusevski,35,7.0,14.0,0.5,3.0,5.0,0.6,0.0,0.0,0.0,10.0,12.0,1.0,1.0,6.0,5.0,17.0,2.0,True,False,53.0
6,Aleksej Pokusevski,27,5.0,7.0,0.714,1.0,2.0,0.5,5.0,7.0,0.714,6.0,1.0,1.0,0.0,1.0,4.0,16.0,8.0,False,False,27.0
0,Aleksej Pokusevski,41,4.0,11.0,0.364,2.0,6.0,0.333,1.0,1.0,1.0,8.0,11.0,0.0,1.0,6.0,3.0,11.0,6.0,False,True,39.0
0,Aleksej Pokusevski,33,5.0,12.0,0.417,0.0,3.0,0.0,0.0,0.0,0.0,15.0,5.0,1.0,0.0,2.0,1.0,10.0,-8.0,False,True,38.75
6,Aleksej Pokusevski,27,4.0,10.0,0.4,2.0,6.0,0.333,3.0,4.0,0.75,7.0,4.0,0.0,0.0,0.0,1.0,13.0,2.0,False,False,28.75
6,Aleksej Pokusevski,27,6.0,11.0,0.545,2.0,5.0,0.4,3.0,4.0,0.75,5.0,5.0,0.0,0.0,6.0,1.0,17.0,-13.0,False,False,28.75
6,Aleksej Pokusevski,26,5.0,9.0,0.556,2.0,5.0,0.4,0.0,0.0,0.0,9.0,3.0,0.0,0.0,1.0,0.0,12.0,-3.0,False,False,28.25
6,Aleksej Pokusevski,30,7.0,11.0,0.636,1.0,4.0,0.25,0.0,0.0,0.0,6.0,1.0,0.0,1.0,2.0,3.0,15.0,0.0,False,False,25.5
0,Aleksej Pokusevski,34,5.0,8.0,0.625,2.0,4.0,0.5,5.0,6.0,0.833,5.0,5.0,2.0,0.0,2.0,2.0,17.0,4.0,False,False,34.75
6,Aleksej Pokusevski,29,4.0,13.0,0.308,2.0,4.0,0.5,0.0,0.0,0.0,10.0,4.0,0.0,2.0,1.0,1.0,10.0,-2.0,False,True,34.5
4,Aleksej Pokusevski,16,2.0,6.0,0.333,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,4.0,-18.0,False,False,9.5
6,Aleksej Pokusevski,27,7.0,13.0,0.538,3.0,8.0,0.375,2.0,3.0,0.667,6.0,3.0,1.0,0.0,1.0,2.0,19.0,10.0,False,False,34.0
3,Aleksej Pokusevski,33,6.0,15.0,0.4,0.0,5.0,0.0,0.0,0.0,0.0,11.0,4.0,1.0,1.0,2.0,0.0,12.0,-2.0,False,True,36.25
2,Aleksej Pokusevski,29,3.0,10.0,0.3,0.0,4.0,0.0,0.0,0.0,0.0,8.0,4.0,2.0,2.0,2.0,3.0,6.0,13.0,False,False,29.0
3,Aleksej Pokusevski,28,4.0,12.0,0.333,1.0,5.0,0.2,0.0,0.0,0.0,5.0,1.0,1.0,1.0,1.0,2.0,9.0,7.0,False,False,20.75
6,Aleksej Pokusevski,21,4.0,13.0,0.308,1.0,5.0,0.2,0.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,1.0,9.0,2.0,False,False,23.75
