,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,TRPL_DBL,DBL_DBL,Fantasy_PTS
7,Russell Westbrook,24,8.0,14.0,0.571,2.0,3.0,0.667,4.0,4.0,1.0,3.0,5.0,1.0,1.0,2.0,5.0,22.0,-23.0,False,False,37.25
7,Russell Westbrook,19,1.0,7.0,0.143,0.0,3.0,0.0,1.0,2.0,0.5,4.0,7.0,2.0,1.0,3.0,3.0,3.0,-2.0,False,False,23.0
6,Russell Westbrook,32,6.0,17.0,0.353,1.0,4.0,0.25,5.0,10.0,0.5,8.0,3.0,1.0,1.0,5.0,4.0,18.0,0.0,False,False,34.5
7,Russell Westbrook,25,6.0,10.0,0.6,1.0,4.0,0.25,0.0,0.0,0.0,7.0,9.0,0.0,1.0,6.0,2.0,13.0,4.0,False,False,34.75
6,Russell Westbrook,27,4.0,15.0,0.267,1.0,6.0,0.167,5.0,6.0,0.833,6.0,12.0,0.0,1.0,4.0,3.0,14.0,-6.0,False,True,41.5
6,Russell Westbrook,31,6.0,12.0,0.5,2.0,4.0,0.5,4.0,4.0,1.0,8.0,8.0,0.0,0.0,3.0,3.0,18.0,18.0,False,False,39.5
6,Russell Westbrook,31,6.0,13.0,0.462,3.0,5.0,0.6,4.0,5.0,0.8,3.0,10.0,2.0,1.0,7.0,3.0,19.0,-8.0,False,True,43.25
7,Russell Westbrook,27,10.0,18.0,0.556,2.0,4.0,0.5,2.0,3.0,0.667,4.0,6.0,1.0,1.0,6.0,1.0,24.0,1.0,False,False,40.0
2,Russell Westbrook,30,7.0,12.0,0.583,1.0,3.0,0.333,4.0,5.0,0.8,11.0,3.0,1.0,0.0,4.0,1.0,19.0,-6.0,False,True,39.25
6,Russell Westbrook,22,4.0,14.0,0.286,2.0,6.0,0.333,0.0,2.0,0.0,5.0,4.0,1.0,0.0,0.0,1.0,10.0,12.0,False,False,25.25
6,Russell Westbrook,29,9.0,14.0,0.643,3.0,5.0,0.6,5.0,5.0,1.0,3.0,6.0,2.0,0.0,4.0,1.0,26.0,-1.0,False,False,42.25
4,Russell Westbrook,27,0.0,11.0,0.0,0.0,6.0,0.0,2.0,2.0,1.0,3.0,4.0,5.0,0.0,1.0,3.0,2.0,-6.0,False,False,21.25
0,Saddiq Bey,32,9.0,15.0,0.6,4.0,8.0,0.5,4.0,4.0,1.0,7.0,0.0,1.0,1.0,2.0,1.0,26.0,-3.0,False,False,39.75
4,Saddiq Bey,27,2.0,5.0,0.4,1.0,3.0,0.333,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,2.0,6.0,-24.0,False,False,12.0
3,Saddiq Bey,31,2.0,5.0,0.4,0.0,2.0,0.0,4.0,4.0,1.0,6.0,3.0,1.0,0.0,1.0,2.0,8.0,6.0,False,False,21.5
0,Saddiq Bey,36,5.0,16.0,0.313,2.0,8.0,0.25,8.0,8.0,1.0,11.0,3.0,1.0,0.0,1.0,1.0,20.0,5.0,False,True,42.25
3,Saddiq Bey,29,6.0,11.0,0.545,2.0,4.0,0.5,3.0,6.0,0.5,4.0,0.0,0.0,0.0,2.0,0.0,17.0,-11.0,False,False,22.0
0,Saddiq Bey,35,5.0,12.0,0.417,3.0,7.0,0.429,9.0,10.0,0.9,3.0,1.0,1.0,1.0,3.0,2.0,22.0,-22.0,False,False,31.25
0,Saddiq Bey,32,4.0,12.0,0.333,1.0,6.0,0.167,9.0,10.0,0.9,4.0,0.0,1.0,0.0,1.0,2.0,18.0,-20.0,False,False,25.0
2,Saddiq Bey,34,9.0,17.0,0.529,4.0,9.0,0.444,6.0,6.0,1.0,6.0,3.0,0.0,0.0,3.0,2.0,28.0,20.0,False,False,40.5
4,Saddiq Bey,21,2.0,7.0,0.286,0.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,2.0,2.0,4.0,-3.0,False,False,9.75
0,Saddiq Bey,34,6.0,15.0,0.4,1.0,5.0,0.2,2.0,3.0,0.667,5.0,0.0,2.0,1.0,2.0,1.0,15.0,-3.0,False,False,26.75
3,Saddiq Bey,30,3.0,13.0,0.231,2.0,6.0,0.333,2.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,3.0,10.0,-3.0,False,False,18.5
2,Saddiq Bey,31,4.0,11.0,0.364,2.0,8.0,0.25,1.0,1.0,1.0,8.0,2.0,1.0,0.0,1.0,2.0,11.0,-8.0,False,False,26.5
2,Saddiq Bey,29,2.0,8.0,0.25,0.0,4.0,0.0,3.0,4.0,0.75,4.0,0.0,0.0,0.0,1.0,2.0,7.0,-21.0,False,False,11.5
6,Saddiq Bey,30,3.0,10.0,0.3,1.0,5.0,0.2,2.0,2.0,1.0,6.0,3.0,1.0,0.0,2.0,1.0,9.0,-10.0,False,False,22.5
1,Saddiq Bey,32,6.0,13.0,0.462,3.0,7.0,0.429,3.0,3.0,1.0,4.0,2.0,3.0,0.0,2.0,0.0,18.0,-13.0,False,False,32.5
0,Saddiq Bey,36,8.0,17.0,0.471,1.0,7.0,0.143,8.0,8.0,1.0,5.0,2.0,0.0,0.0,1.0,2.0,25.0,29.0,False,False,34.25
2,Saddiq Bey,27,4.0,10.0,0.4,0.0,3.0,0.0,3.0,3.0,1.0,5.0,1.0,1.0,0.0,1.0,1.0,11.0,-8.0,False,False,20.25
4,Saddiq Bey,26,4.0,9.0,0.444,1.0,4.0,0.25,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,5.0,10.0,-12.0,False,False,18.75
6,Sam Hauser,20,2.0,7.0,0.286,1.0,6.0,0.167,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,5.0,-1.0,False,False,8.25
7,Sam Hauser,20,2.0,7.0,0.286,1.0,6.0,0.167,0.0,0.0,0.0,5.0,1.0,0.0,2.0,0.0,2.0,5.0,12.0,False,False,17.25
7,Sam Hauser,16,2.0,5.0,0.4,2.0,5.0,0.4,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,6.0,3.0,False,False,11.75
6,Sam Hauser,21,3.0,6.0,0.5,3.0,6.0,0.5,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,9.0,21.0,False,False,15.75
6,Sam Hauser,21,2.0,7.0,0.286,2.0,5.0,0.4,0.0,0.0,0.0,4.0,2.0,0.0,0.0,1.0,2.0,6.0,-2.0,False,False,14.5
6,Sam Hauser,27,4.0,7.0,0.571,3.0,6.0,0.5,0.0,0.0,0.0,3.0,2.0,1.0,2.0,2.0,0.0,11.0,7.0,False,False,24.25
6,Sam Hauser,31,9.0,15.0,0.6,6.0,12.0,0.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,24.0,-1.0,False,False,29.5
6,Sam Hauser,27,5.0,6.0,0.833,5.0,6.0,0.833,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,15.0,35.0,False,False,25.0
3,Santi Aldama,23,1.0,7.0,0.143,0.0,1.0,0.0,1.0,2.0,0.5,8.0,1.0,0.0,1.0,0.0,3.0,3.0,3.0,False,False,16.5
3,Santi Aldama,28,6.0,11.0,0.545,3.0,4.0,0.75,0.0,0.0,0.0,7.0,2.0,1.0,3.0,2.0,5.0,15.0,3.0,False,False,35.25
7,Santi Aldama,17,3.0,7.0,0.429,1.0,3.0,0.333,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,3.0,7.0,4.0,False,False,13.5
7,Santi Aldama,24,3.0,6.0,0.5,1.0,3.0,0.333,1.0,2.0,0.5,7.0,1.0,1.0,0.0,0.0,3.0,8.0,-2.0,False,False,20.75
2,Santi Aldama,29,2.0,6.0,0.333,0.0,4.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,4.0,4.0,1.0,False,False,16.0
4,Santi Aldama,28,4.0,8.0,0.5,2.0,4.0,0.5,1.0,2.0,0.5,7.0,0.0,0.0,2.0,0.0,3.0,11.0,0.0,False,False,24.75
7,Santi Aldama,23,4.0,9.0,0.444,3.0,7.0,0.429,4.0,4.0,1.0,7.0,1.0,0.0,0.0,0.0,1.0,15.0,2.0,False,False,26.75
0,Santi Aldama,34,5.0,7.0,0.714,1.0,2.0,0.5,1.0,2.0,0.5,7.0,0.0,2.0,1.0,1.0,3.0,12.0,10.0,False,False,26.75
1,Santi Aldama,32,6.0,8.0,0.75,2.0,4.0,0.5,3.0,3.0,1.0,4.0,0.0,1.0,1.0,0.0,1.0,17.0,17.0,False,False,27.0
3,Santi Aldama,20,2.0,4.0,0.5,1.0,3.0,0.333,3.0,3.0,1.0,6.0,0.0,0.0,0.0,2.0,5.0,8.0,-10.0,False,False,15.0
4,Santi Aldama,21,5.0,9.0,0.556,2.0,5.0,0.4,0.0,0.0,0.0,5.0,1.0,1.0,2.0,2.0,2.0,12.0,19.0,False,False,25.75
3,Santi Aldama,31,3.0,11.0,0.273,0.0,3.0,0.0,2.0,4.0,0.5,9.0,3.0,1.0,3.0,1.0,1.0,8.0,22.0,False,False,31.25
4,Santi Aldama,18,3.0,7.0,0.429,2.0,6.0,0.333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,8.0,-16.0,False,False,10.25
4,Santi Aldama,22,3.0,5.0,0.6,1.0,2.0,0.5,0.0,0.0,0.0,7.0,1.0,1.0,1.0,0.0,2.0,7.0,7.0,False,False,21.75
2,Santi Aldama,29,4.0,8.0,0.5,0.0,1.0,0.0,2.0,3.0,0.667,3.0,1.0,0.0,0.0,2.0,5.0,10.0,-10.0,False,False,14.25
4,Santi Aldama,21,2.0,7.0,0.286,1.0,4.0,0.25,3.0,4.0,0.75,3.0,1.0,1.0,0.0,0.0,1.0,8.0,-13.0,False,False,15.75
0,Santi Aldama,38,7.0,14.0,0.5,3.0,8.0,0.375,1.0,2.0,0.5,11.0,1.0,1.0,1.0,0.0,1.0,18.0,18.0,False,True,40.25
3,Santi Aldama,26,2.0,9.0,0.222,0.0,4.0,0.0,0.0,1.0,0.0,10.0,2.0,3.0,0.0,0.0,3.0,4.0,6.0,False,False,25.5
2,Scottie Barnes,34,6.0,16.0,0.375,1.0,4.0,0.25,0.0,0.0,0.0,8.0,5.0,0.0,2.0,1.0,1.0,13.0,6.0,False,False,34.5
4,Scottie Barnes,28,4.0,7.0,0.571,3.0,4.0,0.75,2.0,2.0,1.0,6.0,1.0,1.0,0.0,2.0,1.0,13.0,-21.0,False,False,24.5
4,Scottie Barnes,32,6.0,11.0,0.545,1.0,4.0,0.25,3.0,3.0,1.0,10.0,5.0,1.0,0.0,0.0,0.0,16.0,3.0,False,True,40.0
0,Scottie Barnes,45,11.0,29.0,0.379,4.0,8.0,0.5,2.0,2.0,1.0,11.0,9.0,1.0,2.0,3.0,3.0,28.0,-1.0,False,True,63.25
1,Scottie Barnes,34,4.0,9.0,0.444,0.0,1.0,0.0,0.0,0.0,0.0,5.0,4.0,1.0,1.0,3.0,3.0,8.0,1.0,False,False,22.75
1,Scottie Barnes,41,9.0,14.0,0.643,1.0,2.0,0.5,0.0,0.0,0.0,6.0,6.0,1.0,1.0,4.0,0.0,19.0,4.0,False,False,38.0
0,Scottie Barnes,28,7.0,13.0,0.538,1.0,4.0,0.25,0.0,0.0,0.0,4.0,5.0,0.0,1.0,2.0,0.0,15.0,30.0,False,False,29.0
2,Scottie Barnes,21,1.0,7.0,0.143,1.0,5.0,0.2,1.0,2.0,0.5,1.0,5.0,1.0,1.0,3.0,1.0,4.0,-14.0,False,False,15.75
3,Scottie Barnes,30,2.0,9.0,0.222,0.0,2.0,0.0,1.0,2.0,0.5,6.0,5.0,0.0,0.0,1.0,3.0,5.0,6.0,False,False,19.5
6,Scottie Barnes,26,5.0,12.0,0.417,1.0,4.0,0.25,0.0,0.0,0.0,4.0,5.0,1.0,3.0,2.0,0.0,11.0,12.0,False,False,31.0
4,Scottie Barnes,13,5.0,9.0,0.556,0.0,1.0,0.0,1.0,3.0,0.333,2.0,2.0,0.0,1.0,1.0,1.0,11.0,-8.0,False,False,18.0
4,Scottie Barnes,32,7.0,14.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,3.0,7.0,2.0,1.0,3.0,4.0,15.0,20.0,False,False,34.25
4,Scottie Barnes,35,7.0,14.0,0.5,1.0,2.0,0.5,2.0,2.0,1.0,7.0,3.0,2.0,1.0,3.0,2.0,17.0,2.0,False,False,35.25
1,Scottie Barnes,38,4.0,12.0,0.333,1.0,6.0,0.167,2.0,2.0,1.0,11.0,10.0,1.0,0.0,5.0,0.0,11.0,1.0,True,False,42.75
0,Scottie Barnes,39,4.0,16.0,0.25,0.0,4.0,0.0,0.0,0.0,0.0,9.0,5.0,2.0,1.0,2.0,2.0,8.0,-18.0,False,False,31.75
2,Scottie Barnes,33,7.0,14.0,0.5,5.0,9.0,0.556,2.0,3.0,0.667,7.0,8.0,1.0,0.0,2.0,3.0,21.0,31.0,False,False,45.25
1,Scottie Barnes,28,5.0,13.0,0.385,1.0,3.0,0.333,4.0,6.0,0.667,3.0,4.0,1.0,2.0,2.0,1.0,15.0,-4.0,False,False,30.25
0,Scottie Barnes,40,8.0,19.0,0.421,2.0,7.0,0.286,1.0,2.0,0.5,10.0,4.0,1.0,0.0,2.0,1.0,19.0,5.0,False,True,41.0
6,Serge Ibaka,24,2.0,5.0,0.4,0.0,2.0,0.0,4.0,4.0,1.0,6.0,2.0,0.0,2.0,2.0,2.0,8.0,1.0,False,False,21.5
6,Seth Curry,28,11.0,15.0,0.733,7.0,10.0,0.7,0.0,0.0,0.0,3.0,1.0,1.0,0.0,2.0,2.0,29.0,14.0,False,False,38.75
6,Seth Curry,23,3.0,6.0,0.5,1.0,2.0,0.5,2.0,2.0,1.0,3.0,3.0,0.0,0.0,1.0,3.0,9.0,-6.0,False,False,17.25
7,Seth Curry,17,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,6.0,1.0,1.0,0.0,3.0,0.0,-13.0,False,False,15.5
7,Seth Curry,24,1.0,4.0,0.25,1.0,3.0,0.333,0.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,3.0,9.0,False,False,11.0
6,Seth Curry,27,5.0,9.0,0.556,4.0,6.0,0.667,0.0,0.0,0.0,2.0,5.0,0.0,0.0,2.0,2.0,14.0,-5.0,False,False,25.0
6,Seth Curry,25,5.0,10.0,0.5,0.0,4.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,1.0,1.0,0.0,10.0,12.0,False,False,25.25
7,Seth Curry,23,7.0,13.0,0.538,6.0,11.0,0.545,3.0,3.0,1.0,3.0,2.0,1.0,0.0,0.0,1.0,23.0,11.0,False,False,34.75
6,Seth Curry,23,5.0,12.0,0.417,2.0,6.0,0.333,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,14.0,-8.0,False,False,24.0
6,Seth Curry,22,1.0,4.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,0.0,3.0,5.0,2.0,4.0,False,False,11.5
6,Seth Curry,27,9.0,15.0,0.6,4.0,8.0,0.5,0.0,1.0,0.0,3.0,3.0,0.0,0.0,1.0,2.0,22.0,12.0,False,False,31.75
4,Shaedon Sharpe,24,1.0,6.0,0.167,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,2.0,-6.0,False,False,10.5
7,Shaedon Sharpe,16,4.0,6.0,0.667,3.0,3.0,1.0,1.0,2.0,0.5,2.0,1.0,0.0,0.0,0.0,2.0,12.0,8.0,False,False,17.5
6,Shaedon Sharpe,19,2.0,3.0,0.667,1.0,2.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,5.0,-13.0,False,False,6.25
7,Shaedon Sharpe,21,7.0,9.0,0.778,4.0,5.0,0.8,2.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,20.0,0.0,False,False,23.5
7,Shaedon Sharpe,21,2.0,8.0,0.25,0.0,3.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,4.0,-3.0,False,False,9.25
7,Shaedon Sharpe,21,5.0,12.0,0.417,2.0,5.0,0.4,3.0,5.0,0.6,8.0,0.0,1.0,0.0,2.0,2.0,15.0,-9.0,False,False,27.0
6,Shaedon Sharpe,14,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,-5.0,False,False,6.0
6,Shaedon Sharpe,27,7.0,12.0,0.583,1.0,4.0,0.25,1.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,2.0,16.0,-14.0,False,False,19.75
3,Shaedon Sharpe,27,4.0,8.0,0.5,2.0,3.0,0.667,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,10.0,-10.0,False,False,13.75
7,Shaedon Sharpe,16,4.0,6.0,0.667,1.0,2.0,0.5,2.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,11.0,7.0,False,False,12.25
7,Shaedon Sharpe,16,2.0,6.0,0.333,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,1.0,2.0,4.0,8.0,False,False,14.0
7,Shaedon Sharpe,22,5.0,7.0,0.714,2.0,3.0,0.667,1.0,2.0,0.5,2.0,0.0,0.0,1.0,0.0,2.0,13.0,0.0,False,False,18.5
4,Shaedon Sharpe,26,1.0,9.0,0.111,0.0,4.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,3.0,1.0,2.0,-6.0,False,False,8.5
1,Shaedon Sharpe,26,6.0,12.0,0.5,1.0,2.0,0.5,0.0,0.0,0.0,4.0,0.0,0.0,1.0,2.0,2.0,13.0,-4.0,False,False,19.5
6,Shaedon Sharpe,28,7.0,10.0,0.7,1.0,4.0,0.25,2.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,17.0,30.0,False,False,22.5
4,Shaedon Sharpe,29,7.0,12.0,0.583,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,4.0,14.0,-1.0,False,False,18.25
1,Shai Gilgeous-Alexander,28,8.0,14.0,0.571,1.0,2.0,0.5,3.0,4.0,0.75,3.0,4.0,3.0,1.0,3.0,2.0,20.0,13.0,False,False,36.75
1,Shai Gilgeous-Alexander,33,6.0,18.0,0.333,2.0,4.0,0.5,1.0,1.0,1.0,6.0,6.0,0.0,1.0,2.0,4.0,15.0,-13.0,False,False,33.5
0,Shai Gilgeous-Alexander,35,7.0,21.0,0.333,1.0,6.0,0.167,16.0,18.0,0.889,6.0,4.0,2.0,0.0,7.0,4.0,31.0,-9.0,False,False,45.5
0,Shai Gilgeous-Alexander,34,14.0,22.0,0.636,2.0,3.0,0.667,12.0,17.0,0.706,6.0,7.0,0.0,1.0,2.0,1.0,42.0,9.0,False,False,62.0
0,Shai Gilgeous-Alexander,46,13.0,25.0,0.52,2.0,5.0,0.4,11.0,13.0,0.846,4.0,4.0,0.0,2.0,4.0,5.0,39.0,3.0,False,False,53.0
0,Shai Gilgeous-Alexander,34,9.0,22.0,0.409,0.0,2.0,0.0,12.0,13.0,0.923,5.0,7.0,1.0,1.0,3.0,3.0,30.0,-7.0,False,False,49.25
0,Shai Gilgeous-Alexander,41,15.0,27.0,0.556,0.0,2.0,0.0,8.0,8.0,1.0,6.0,9.0,2.0,1.0,3.0,2.0,38.0,20.0,False,False,63.5
2,Shai Gilgeous-Alexander,34,10.0,23.0,0.435,2.0,4.0,0.5,2.0,2.0,1.0,5.0,6.0,3.0,0.0,3.0,4.0,24.0,12.0,False,False,44.75
0,Shai Gilgeous-Alexander,35,13.0,17.0,0.765,0.0,0.0,0.0,11.0,11.0,1.0,4.0,3.0,2.0,0.0,4.0,3.0,37.0,-6.0,False,False,48.5
0,Shai Gilgeous-Alexander,38,13.0,23.0,0.565,0.0,0.0,0.0,7.0,7.0,1.0,7.0,5.0,1.0,4.0,1.0,2.0,33.0,-8.0,False,False,58.75
0,Shai Gilgeous-Alexander,36,11.0,22.0,0.5,2.0,2.0,1.0,9.0,9.0,1.0,5.0,8.0,3.0,3.0,2.0,0.0,33.0,23.0,False,False,63.25
0,Shai Gilgeous-Alexander,33,11.0,24.0,0.458,1.0,5.0,0.2,5.0,5.0,1.0,3.0,7.0,1.0,0.0,5.0,4.0,28.0,-6.0,False,False,42.25
0,Shai Gilgeous-Alexander,40,8.0,21.0,0.381,0.0,3.0,0.0,14.0,15.0,0.933,8.0,7.0,0.0,1.0,1.0,2.0,30.0,9.0,False,False,52.0
2,Shai Gilgeous-Alexander,27,12.0,21.0,0.571,1.0,3.0,0.333,7.0,7.0,1.0,3.0,3.0,2.0,0.0,3.0,1.0,32.0,-9.0,False,False,43.25
0,Shai Gilgeous-Alexander,42,8.0,20.0,0.4,1.0,4.0,0.25,14.0,14.0,1.0,7.0,11.0,2.0,1.0,1.0,3.0,31.0,2.0,False,True,63.75
0,Shai Gilgeous-Alexander,31,7.0,16.0,0.438,0.0,1.0,0.0,4.0,5.0,0.8,1.0,3.0,1.0,1.0,2.0,3.0,18.0,-19.0,False,False,26.75
0,Shai Gilgeous-Alexander,36,12.0,23.0,0.522,2.0,6.0,0.333,6.0,6.0,1.0,6.0,5.0,3.0,2.0,2.0,1.0,32.0,-1.0,False,False,57.0
0,Shai Gilgeous-Alexander,32,12.0,18.0,0.667,0.0,3.0,0.0,10.0,11.0,0.909,4.0,6.0,3.0,2.0,5.0,2.0,34.0,-2.0,False,False,55.5
2,Shai Gilgeous-Alexander,35,13.0,26.0,0.5,2.0,4.0,0.5,9.0,9.0,1.0,4.0,8.0,2.0,1.0,4.0,2.0,37.0,-3.0,False,False,59.0
1,Shai Gilgeous-Alexander,36,13.0,22.0,0.591,2.0,3.0,0.667,9.0,10.0,0.9,5.0,8.0,3.0,2.0,6.0,2.0,37.0,4.0,False,False,63.25
0,Shake Milton,37,10.0,13.0,0.769,3.0,6.0,0.5,6.0,6.0,1.0,5.0,7.0,1.0,0.0,1.0,1.0,29.0,26.0,False,False,48.75
6,Shake Milton,20,5.0,8.0,0.625,0.0,1.0,0.0,1.0,2.0,0.5,2.0,3.0,0.0,0.0,1.0,2.0,11.0,-3.0,False,False,17.5
6,Shake Milton,31,6.0,12.0,0.5,1.0,4.0,0.25,2.0,4.0,0.5,3.0,6.0,1.0,0.0,3.0,2.0,15.0,17.0,False,False,28.75
1,Shake Milton,38,10.0,15.0,0.667,3.0,5.0,0.6,4.0,4.0,1.0,6.0,2.0,0.0,0.0,6.0,3.0,27.0,-2.0,False,False,36.0
1,Shake Milton,36,7.0,14.0,0.5,2.0,3.0,0.667,0.0,0.0,0.0,6.0,5.0,0.0,0.0,1.0,1.0,16.0,8.0,False,False,31.5
7,Shake Milton,12,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,False,False,2.25
0,Shake Milton,41,7.0,13.0,0.538,4.0,7.0,0.571,6.0,6.0,1.0,9.0,10.0,1.0,1.0,4.0,2.0,24.0,14.0,False,True,55.75
0,Shake Milton,38,9.0,16.0,0.563,1.0,4.0,0.25,3.0,4.0,0.75,7.0,9.0,2.0,0.0,4.0,1.0,22.0,-1.0,False,False,46.75
0,Shake Milton,39,9.0,20.0,0.45,1.0,1.0,1.0,2.0,2.0,1.0,5.0,7.0,0.0,0.0,0.0,1.0,21.0,9.0,False,False,38.25
0,Shake Milton,32,6.0,12.0,0.5,0.0,3.0,0.0,2.0,2.0,1.0,3.0,3.0,0.0,0.0,3.0,0.0,14.0,-30.0,False,False,20.75
0,Spencer Dinwiddie,40,6.0,15.0,0.4,2.0,8.0,0.25,2.0,3.0,0.667,3.0,6.0,2.0,0.0,2.0,2.0,16.0,-7.0,False,False,32.75
3,Spencer Dinwiddie,22,5.0,12.0,0.417,0.0,4.0,0.0,4.0,4.0,1.0,0.0,2.0,2.0,0.0,3.0,1.0,14.0,0.0,False,False,19.5
0,Spencer Dinwiddie,37,8.0,17.0,0.471,3.0,8.0,0.375,2.0,2.0,1.0,1.0,7.0,2.0,0.0,2.0,4.0,21.0,0.0,False,False,37.25
3,Spencer Dinwiddie,27,4.0,8.0,0.5,3.0,5.0,0.6,0.0,0.0,0.0,3.0,5.0,1.0,0.0,2.0,3.0,11.0,-20.0,False,False,24.75
3,Spencer Dinwiddie,27,6.0,11.0,0.545,3.0,5.0,0.6,0.0,2.0,0.0,3.0,3.0,0.0,0.0,0.0,4.0,15.0,2.0,False,False,24.75
2,Spencer Dinwiddie,27,1.0,8.0,0.125,0.0,3.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,0.0,4.0,3.0,2.0,-3.0,False,False,15.0
1,Spencer Dinwiddie,28,6.0,13.0,0.462,3.0,5.0,0.6,0.0,0.0,0.0,2.0,2.0,0.0,0.0,3.0,2.0,15.0,23.0,False,False,20.5
2,Spencer Dinwiddie,35,8.0,13.0,0.615,2.0,6.0,0.333,2.0,3.0,0.667,2.0,2.0,1.0,0.0,2.0,3.0,20.0,2.0,False,False,27.5
0,Spencer Dinwiddie,37,9.0,19.0,0.474,4.0,10.0,0.4,7.0,8.0,0.875,4.0,5.0,2.0,1.0,1.0,2.0,29.0,-5.0,False,False,49.0
3,Spencer Dinwiddie,26,5.0,6.0,0.833,3.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,15.0,13.0,False,False,22.5
0,Spencer Dinwiddie,37,8.0,15.0,0.533,4.0,8.0,0.5,4.0,5.0,0.8,2.0,5.0,0.0,0.0,2.0,2.0,24.0,-15.0,False,False,35.0
1,Spencer Dinwiddie,31,5.0,13.0,0.385,0.0,4.0,0.0,2.0,2.0,1.0,4.0,5.0,3.0,0.0,1.0,3.0,12.0,-9.0,False,False,30.0
1,Spencer Dinwiddie,37,11.0,17.0,0.647,7.0,12.0,0.583,4.0,4.0,1.0,4.0,6.0,1.0,0.0,1.0,2.0,33.0,3.0,False,False,52.0
2,Spencer Dinwiddie,31,6.0,8.0,0.75,2.0,4.0,0.5,1.0,2.0,0.5,4.0,4.0,1.0,0.0,0.0,2.0,15.0,-23.0,False,False,29.0
2,Spencer Dinwiddie,32,7.0,11.0,0.636,6.0,8.0,0.75,0.0,0.0,0.0,7.0,6.0,0.0,1.0,2.0,1.0,20.0,0.0,False,False,41.75
2,Spencer Dinwiddie,28,6.0,11.0,0.545,3.0,8.0,0.375,0.0,0.0,0.0,2.0,7.0,0.0,0.0,3.0,5.0,15.0,5.0,False,False,28.0
2,Spencer Dinwiddie,32,3.0,18.0,0.167,1.0,9.0,0.111,2.0,2.0,1.0,2.0,10.0,2.0,0.0,0.0,0.0,9.0,-10.0,False,False,31.0
2,Spencer Dinwiddie,31,8.0,13.0,0.615,3.0,6.0,0.5,3.0,3.0,1.0,3.0,2.0,0.0,0.0,1.0,2.0,22.0,-16.0,False,False,29.75
2,Spencer Dinwiddie,29,5.0,15.0,0.333,1.0,8.0,0.125,0.0,0.0,0.0,1.0,8.0,0.0,1.0,4.0,2.0,11.0,-14.0,False,False,24.75
1,Spencer Dinwiddie,35,8.0,20.0,0.4,4.0,11.0,0.364,0.0,0.0,0.0,4.0,5.0,4.0,0.0,1.0,1.0,20.0,9.0,False,False,42.0
2,Stephen Curry,31,9.0,20.0,0.45,4.0,10.0,0.4,0.0,0.0,0.0,6.0,9.0,0.0,0.0,1.0,0.0,22.0,18.0,False,False,44.5
0,Stephen Curry,33,9.0,19.0,0.474,5.0,13.0,0.385,1.0,3.0,0.333,6.0,10.0,2.0,0.0,5.0,2.0,24.0,18.0,False,True,52.0
